merchant_id,merchant_name,category,country,risk_score
M04611,CVS,Travel,USA,0.05
M04612,CVS,Shopping,USA,0.24
M04613,Uber,Electronics,UK,0.39
M04614,Amazon,Fuel,Canada,0.34
M04615,Shell,Travel,Canada,0.55
M04616,Walmart,Airlines,Australia,0.19
M04617,Walmart,Groceries,Singapore,0.81
M04618,Amazon,Entertainment,UK,0.67
M04619,Amazon,Dining,UK,0.97
M04620,Uber,Shopping,USA,0.5
M04621,Shell,Hotels,Australia,0.2
M04622,Netflix,Healthcare,Australia,0.78
M04623,Netflix,Electronics,UK,0.28
M04624,Starbucks,Healthcare,Singapore,0.26
M04625,Amazon,Entertainment,Singapore,0.67
M04626,Target,Shopping,Singapore,0.68
M04627,Best Buy,Airlines,UK,0.15
M04628,Costco,Shopping,Australia,0.65
M04629,Netflix,Fuel,Canada,0.05
M04630,Marriott,Shopping,Singapore,0.79
M04631,Best Buy,Dining,Canada,0.67
M04632,Netflix,Travel,USA,0.47
M04633,Starbucks,Travel,Singapore,0.45
M04634,Hilton,Entertainment,UK,0.73
M04635,Amazon,Fuel,USA,0.4
M04636,Hilton,Dining,Canada,0.33
M04637,Starbucks,Fuel,Singapore,0.83
M04638,Marriott,Dining,USA,0.52
M04639,Hilton,Travel,UK,0.41
M04640,Shell,Electronics,UK,0.25
M04641,CVS,Shopping,Australia,0.65
M04642,Best Buy,Electronics,Australia,0.09
M04643,Uber,Electronics,UK,0.94
M04644,CVS,Airlines,Singapore,0.1
M04645,Delta,Healthcare,Australia,0.23
M04646,Amazon,Airlines,Australia,0.93
M04647,Hilton,Airlines,USA,0.01
M04648,Target,Hotels,Singapore,1.0
M04649,Amazon,Fuel,Australia,0.68
M04650,Costco,Airlines,Canada,0.61
M04651,Best Buy,Travel,Canada,0.55
M04652,Apple,Airlines,UK,0.73
M04653,Delta,Fuel,Australia,0.64
M04654,Shell,Healthcare,UK,0.51
M04655,Shell,Hotels,USA,0.8
M04656,United,Airlines,Singapore,0.71
M04657,CVS,Entertainment,USA,0.35
M04658,Starbucks,Groceries,Canada,0.42
M04659,Shell,Travel,Canada,0.85
M04660,Uber,Healthcare,Canada,0.26
M04661,Delta,Airlines,UK,0.14
M04662,Starbucks,Entertainment,UK,0.04
M04663,Target,Groceries,Singapore,0.91
M04664,Shell,Dining,Australia,0.12
M04665,Shell,Travel,Canada,0.25
M04666,CVS,Travel,Singapore,0.11
M04667,Uber,Electronics,USA,0.72
M04668,Apple,Healthcare,UK,0.12
M04669,Walmart,Dining,Canada,0.82
M04670,Marriott,Entertainment,UK,0.42
M04671,United,Hotels,Canada,0.39
M04672,Shell,Electronics,Canada,0.41
M04673,Uber,Fuel,Singapore,0.36
M04674,Amazon,Dining,Singapore,0.9
M04675,Costco,Electronics,Australia,0.97
M04676,Shell,Entertainment,Canada,0.53
M04677,Amazon,Airlines,Australia,0.56
M04678,Best Buy,Travel,Singapore,0.59
M04679,Shell,Hotels,Canada,0.42
M04680,Costco,Airlines,Australia,0.91
M04681,Uber,Healthcare,UK,0.8
M04682,Starbucks,Travel,USA,0.33
M04683,Uber,Entertainment,Canada,0.82
M04684,CVS,Electronics,Canada,0.08
M04685,United,Airlines,Singapore,0.65
M04686,Delta,Travel,Singapore,0.29
M04687,Delta,Groceries,Singapore,0.05
M04688,Netflix,Hotels,Australia,0.74
M04689,Netflix,Groceries,UK,0.22
M04690,Uber,Groceries,USA,0.36
M04691,Delta,Shopping,USA,0.42
M04692,Amazon,Fuel,USA,0.85
M04693,Costco,Shopping,Singapore,0.04
M04694,Hilton,Dining,Canada,0.6
M04695,Hilton,Groceries,Australia,0.73
M04696,Costco,Entertainment,Australia,0.72
M04697,Hilton,Dining,USA,0.94
M04698,Hilton,Shopping,UK,0.25
M04699,United,Airlines,USA,0.75
M04700,Hilton,Hotels,Singapore,0.32
M04701,CVS,Airlines,Singapore,0.84
M04702,Amazon,Healthcare,Singapore,0.82
M04703,Best Buy,Airlines,Singapore,0.8
M04704,Walmart,Hotels,Singapore,0.68
M04705,Walmart,Entertainment,USA,0.16
M04706,Apple,Shopping,Singapore,0.45
M04707,Delta,Travel,Canada,0.41
M04708,United,Hotels,USA,0.72
M04709,Costco,Travel,USA,0.77
M04710,United,Groceries,USA,0.09
M04711,Hilton,Hotels,Singapore,0.98
M04712,Marriott,Shopping,USA,0.96
M04713,Amazon,Groceries,Singapore,0.33
M04714,Hilton,Electronics,Australia,0.59
M04715,Hilton,Electronics,UK,0.06
M04716,Delta,Electronics,UK,0.95
M04717,Netflix,Electronics,Canada,0.08
M04718,Walmart,Entertainment,Australia,0.58
M04719,CVS,Shopping,UK,0.13
M04720,Walmart,Groceries,Singapore,0.4
M04721,United,Hotels,Singapore,0.07
M04722,Starbucks,Airlines,Singapore,0.21
M04723,United,Airlines,Australia,0.36
M04724,Starbucks,Airlines,Canada,0.42
M04725,Marriott,Airlines,Singapore,0.47
M04726,Target,Fuel,USA,0.39
M04727,Hilton,Dining,Australia,0.27
M04728,Delta,Airlines,Singapore,0.45
M04729,CVS,Entertainment,USA,0.98
M04730,United,Dining,Singapore,0.32
M04731,Costco,Electronics,USA,0.45
M04732,Marriott,Shopping,UK,0.87
M04733,Hilton,Groceries,USA,0.95
M04734,Walmart,Hotels,Singapore,0.58
M04735,Marriott,Dining,UK,0.02
M04736,Target,Entertainment,Australia,0.29
M04737,Hilton,Entertainment,Australia,0.2
M04738,Marriott,Fuel,USA,0.16
M04739,Delta,Healthcare,UK,0.83
M04740,Best Buy,Electronics,UK,0.67
M04741,Uber,Groceries,UK,0.39
M04742,Apple,Shopping,Singapore,0.04
M04743,Apple,Airlines,Singapore,0.43
M04744,Marriott,Travel,USA,0.16
M04745,CVS,Groceries,USA,0.17
M04746,Marriott,Dining,UK,0.06
M04747,Target,Shopping,Singapore,0.39
M04748,Target,Groceries,Singapore,0.96
M04749,Costco,Fuel,Canada,0.27
M04750,Apple,Hotels,USA,0.58
M04751,Costco,Shopping,USA,0.01
M04752,Marriott,Healthcare,Singapore,0.3
M04753,CVS,Airlines,Singapore,0.93
M04754,Costco,Entertainment,Singapore,0.73
M04755,Shell,Travel,Canada,0.57
M04756,Amazon,Hotels,Singapore,0.24
M04757,United,Groceries,Canada,0.13
M04758,Target,Fuel,Canada,0.92
M04759,Uber,Dining,USA,0.32
M04760,Uber,Fuel,Singapore,0.4
M04761,Uber,Healthcare,USA,0.93
M04762,CVS,Electronics,Australia,0.58
M04763,CVS,Entertainment,USA,0.73
M04764,Target,Groceries,UK,0.31
M04765,Delta,Fuel,Canada,0.83
M04766,CVS,Fuel,Singapore,0.39
M04767,Walmart,Healthcare,Canada,0.71
M04768,Best Buy,Airlines,UK,0.01
M04769,Hilton,Entertainment,USA,0.13
M04770,Amazon,Groceries,Singapore,0.89
M04771,Costco,Electronics,UK,0.08
M04772,Marriott,Dining,Australia,0.1
M04773,Amazon,Fuel,Australia,0.33
M04774,Best Buy,Airlines,Singapore,0.22
M04775,Amazon,Healthcare,UK,0.36
M04776,Shell,Healthcare,Australia,0.6
M04777,United,Airlines,UK,0.9
M04778,United,Hotels,Australia,0.94
M04779,United,Travel,Canada,0.63
M04780,Walmart,Healthcare,UK,0.61
M04781,Shell,Hotels,UK,0.59
M04782,Marriott,Healthcare,Australia,0.71
M04783,Uber,Entertainment,Singapore,0.99
M04784,Delta,Airlines,USA,0.84
M04785,Marriott,Travel,USA,0.26
M04786,Uber,Dining,Singapore,0.66
M04787,Apple,Travel,USA,0.35
M04788,Walmart,Hotels,Canada,0.27
M04789,United,Entertainment,Australia,0.36
M04790,Walmart,Travel,USA,0.39
M04791,Amazon,Healthcare,Australia,0.8
M04792,Walmart,Dining,Singapore,0.29
M04793,Best Buy,Airlines,Canada,0.6
M04794,Shell,Groceries,Canada,0.94
M04795,Shell,Groceries,Singapore,0.38
M04796,Amazon,Dining,Singapore,0.74
M04797,Delta,Fuel,UK,0.21
M04798,CVS,Healthcare,Singapore,0.75
M04799,Target,Dining,Singapore,0.5
M04800,CVS,Entertainment,Australia,0.05
M04801,Walmart,Shopping,UK,1.0
M04802,Shell,Electronics,Canada,0.48
M04803,CVS,Shopping,Singapore,0.4
M04804,Delta,Entertainment,USA,0.74
M04805,Marriott,Healthcare,Singapore,0.6
M04806,Target,Airlines,Canada,0.75
M04807,Costco,Hotels,Australia,0.55
M04808,Starbucks,Fuel,Singapore,0.86
M04809,Amazon,Travel,USA,0.29
M04810,Starbucks,Shopping,Singapore,0.4
M04811,Target,Hotels,USA,0.82
M04812,Starbucks,Travel,Australia,0.86
M04813,CVS,Entertainment,USA,0.2
M04814,Amazon,Hotels,Australia,0.65
M04815,Netflix,Healthcare,USA,0.99
M04816,Starbucks,Entertainment,Canada,0.36
M04817,Target,Airlines,Australia,0.01
M04818,Amazon,Fuel,Canada,0.79
M04819,Uber,Airlines,Singapore,0.44
M04820,Walmart,Fuel,UK,0.99
M04821,Hilton,Electronics,Singapore,0.93
M04822,Starbucks,Entertainment,UK,0.49
M04823,United,Travel,Singapore,0.14
M04824,Uber,Groceries,UK,0.1
M04825,Marriott,Dining,USA,0.34
M04826,CVS,Groceries,Canada,0.89
M04827,Walmart,Fuel,Singapore,0.24
M04828,Marriott,Healthcare,Canada,0.99
M04829,CVS,Shopping,USA,0.64
M04830,Best Buy,Fuel,USA,0.09
M04831,Starbucks,Healthcare,Australia,0.3
M04832,Target,Entertainment,UK,0.35
M04833,Costco,Electronics,Australia,0.84
M04834,Costco,Entertainment,UK,0.84
M04835,United,Travel,Canada,0.58
M04836,Apple,Groceries,UK,0.78
M04837,Hilton,Airlines,Canada,0.46
M04838,Shell,Groceries,Singapore,0.35
M04839,Hilton,Travel,Australia,0.8
M04840,Target,Healthcare,Australia,0.11
M04841,Hilton,Hotels,Australia,0.7
M04842,Apple,Shopping,Canada,0.66
M04843,Walmart,Travel,Canada,0.45
M04844,Walmart,Shopping,Australia,0.53
M04845,Shell,Airlines,USA,0.11
M04846,Costco,Dining,Canada,0.19
M04847,CVS,Electronics,UK,0.63
M04848,Apple,Travel,USA,0.95
M04849,Apple,Airlines,USA,0.1
M04850,Shell,Electronics,Canada,0.09
M04851,United,Hotels,Canada,0.31
M04852,Walmart,Electronics,UK,0.83
M04853,Shell,Hotels,UK,0.19
M04854,Walmart,Dining,USA,0.02
M04855,Costco,Travel,UK,0.75
M04856,Marriott,Hotels,Canada,0.6
M04857,United,Entertainment,Australia,0.08
M04858,Costco,Electronics,Canada,0.66
M04859,Shell,Electronics,USA,0.1
M04860,Hilton,Hotels,UK,0.3
M04861,United,Shopping,Canada,0.58
M04862,Delta,Healthcare,Australia,0.47
M04863,CVS,Shopping,Canada,0.83
M04864,Netflix,Travel,UK,0.44
M04865,CVS,Entertainment,Singapore,0.09
M04866,Uber,Airlines,USA,0.01
M04867,CVS,Groceries,Singapore,0.37
M04868,Walmart,Travel,USA,0.15
M04869,Target,Fuel,Canada,0.32
M04870,Delta,Groceries,Canada,0.67
M04871,Walmart,Airlines,Australia,0.73
M04872,Best Buy,Travel,UK,0.54
M04873,Walmart,Airlines,Singapore,0.24
M04874,Apple,Healthcare,UK,0.4
M04875,Uber,Fuel,UK,0.19
M04876,Costco,Groceries,Singapore,0.73
M04877,Best Buy,Travel,Australia,0.34
M04878,Netflix,Electronics,Australia,0.55
M04879,Walmart,Electronics,Singapore,0.43
M04880,Best Buy,Airlines,Canada,0.15
M04881,Uber,Shopping,Australia,0.57
M04882,Netflix,Hotels,USA,0.88
M04883,Starbucks,Healthcare,Australia,0.5
M04884,Walmart,Airlines,Canada,0.88
M04885,CVS,Electronics,Australia,0.64
M04886,Delta,Hotels,Singapore,0.72
M04887,CVS,Airlines,Australia,0.39
M04888,Hilton,Entertainment,UK,0.61
M04889,Marriott,Hotels,Australia,0.38
M04890,Marriott,Fuel,UK,0.19
M04891,CVS,Travel,Singapore,0.09
M04892,Target,Dining,Australia,0.37
M04893,CVS,Travel,Canada,0.5
M04894,Walmart,Shopping,USA,0.11
M04895,Netflix,Hotels,USA,0.27
M04896,United,Airlines,Australia,0.65
M04897,Netflix,Airlines,UK,0.1
M04898,Starbucks,Electronics,Canada,0.93
M04899,Starbucks,Entertainment,Canada,0.73
M04900,Costco,Entertainment,UK,0.53
M04901,Apple,Shopping,USA,0.19
M04902,United,Shopping,Singapore,0.56
M04903,United,Electronics,Canada,0.63
M04904,Marriott,Hotels,USA,0.62
M04905,Amazon,Airlines,Australia,0.09
M04906,Apple,Travel,Singapore,0.75
M04907,Delta,Airlines,USA,0.64
M04908,Walmart,Electronics,Singapore,1.0
M04909,CVS,Shopping,Canada,0.14
M04910,United,Entertainment,Singapore,0.32
M04911,Target,Healthcare,Singapore,0.1
M04912,Walmart,Airlines,USA,0.24
M04913,Shell,Groceries,USA,0.66
M04914,Costco,Groceries,UK,0.57
M04915,Apple,Shopping,UK,0.01
M04916,Amazon,Travel,Australia,0.38
M04917,Costco,Entertainment,Canada,0.21
M04918,Apple,Airlines,USA,0.29
M04919,Starbucks,Healthcare,Australia,0.84
M04920,Shell,Electronics,Canada,0.39
M04921,Apple,Entertainment,Singapore,0.58
M04922,Hilton,Groceries,Singapore,0.77
M04923,Marriott,Entertainment,UK,0.54
M04924,Apple,Healthcare,UK,0.2
M04925,CVS,Healthcare,USA,0.96
M04926,Marriott,Electronics,Singapore,0.53
M04927,Apple,Groceries,Canada,0.05
M04928,Netflix,Groceries,Australia,0.49
M04929,Starbucks,Healthcare,Singapore,0.58
M04930,Target,Healthcare,USA,0.05
M04931,Walmart,Electronics,Canada,0.21
M04932,Best Buy,Travel,UK,0.97
M04933,Delta,Healthcare,Singapore,0.17
M04934,Best Buy,Entertainment,UK,0.82
M04935,United,Hotels,UK,0.61
M04936,Best Buy,Shopping,Singapore,0.78
M04937,Hilton,Dining,UK,0.22
M04938,Netflix,Fuel,UK,0.91
M04939,Starbucks,Shopping,Singapore,0.73
M04940,Target,Airlines,Singapore,0.99
M04941,United,Travel,USA,0.79
M04942,Marriott,Groceries,Australia,0.5
M04943,CVS,Airlines,Canada,0.51
M04944,Delta,Groceries,UK,0.04
M04945,Delta,Airlines,Singapore,0.0
M04946,Delta,Electronics,Australia,0.66
M04947,Shell,Dining,Singapore,0.08
M04948,Marriott,Groceries,Australia,0.39
M04949,Shell,Shopping,UK,0.08
M04950,Walmart,Healthcare,Australia,0.62
M04951,Walmart,Fuel,Canada,0.58
M04952,Apple,Fuel,Canada,0.57
M04953,Shell,Travel,Australia,0.8
M04954,CVS,Shopping,USA,0.84
M04955,Amazon,Entertainment,Australia,0.69
M04956,Walmart,Groceries,Singapore,0.91
M04957,Uber,Dining,Singapore,0.73
M04958,Apple,Hotels,Singapore,0.07
M04959,Shell,Dining,Singapore,0.31
M04960,Target,Electronics,Australia,0.94
M04961,Amazon,Hotels,USA,0.88
M04962,Netflix,Shopping,USA,0.35
M04963,Amazon,Healthcare,Canada,0.01
M04964,Marriott,Shopping,Canada,0.53
M04965,CVS,Airlines,USA,0.97
M04966,Netflix,Electronics,Australia,0.57
M04967,CVS,Healthcare,Australia,0.4
M04968,United,Fuel,Australia,0.52
M04969,Delta,Travel,USA,0.69
M04970,United,Shopping,Singapore,0.63
M04971,Costco,Fuel,USA,0.28
M04972,Costco,Healthcare,Canada,0.21
M04973,Best Buy,Airlines,USA,0.45
M04974,Best Buy,Fuel,Singapore,0.8
M04975,Walmart,Fuel,Canada,0.64
M04976,Walmart,Airlines,Australia,0.12
M04977,Marriott,Electronics,Singapore,0.09
M04978,Walmart,Dining,UK,0.7
M04979,Best Buy,Electronics,Singapore,0.75
M04980,Uber,Airlines,USA,0.99
M04981,Starbucks,Shopping,UK,0.51
M04982,Amazon,Healthcare,Canada,0.47
M04983,Uber,Fuel,Singapore,0.93
M04984,Netflix,Healthcare,USA,0.13
M04985,Netflix,Hotels,USA,0.32
M04986,Amazon,Airlines,UK,0.79
M04987,Starbucks,Shopping,Canada,0.74
M04988,Marriott,Groceries,Australia,0.63
M04989,Hilton,Shopping,UK,0.07
M04990,Shell,Airlines,UK,0.59
M04991,Delta,Airlines,Canada,0.47
M04992,CVS,Healthcare,UK,0.49
M04993,Target,Fuel,Canada,0.65
M04994,United,Shopping,Singapore,1.0
M04995,Uber,Electronics,Canada,0.63
M04996,Shell,Airlines,UK,0.89
M04997,Shell,Travel,USA,0.16
M04998,CVS,Healthcare,Singapore,0.74
M04999,Delta,Travel,Singapore,0.99
M05000,Starbucks,Shopping,USA,0.31
